Lead Number,Conversion Probability,Lead Score
606035,0.8555364355215798,85.55
604469,0.8555143254119486,85.55
618430,0.8551252561881142,85.51
626257,0.8549695307766885,85.5
604411,0.8549475666734108,85.49
640108,0.8547034247140299,85.47
608835,0.8543791101589588,85.44
627247,0.854330392216819,85.43
643386,0.854205651030926,85.42
631526,0.8540081063950523,85.4
586222,0.8537683832671364,85.38
659395,0.8537498940697438,85.37
617100,0.8537307968134414,85.37
616901,0.853726770457376,85.37
660673,0.8534932208237259,85.35
660727,0.8532072062627015,85.32
593992,0.8531657630724778,85.32
631460,0.8530904968499627,85.31
635896,0.8529968819607788,85.3
587995,0.8527719294473,85.28
611651,0.852516347776182,85.25
628048,0.852516347776182,85.25
645355,0.8523704389615874,85.24
619391,0.8523400498546538,85.23
642801,0.8523400498546538,85.23
631408,0.8523400498546538,85.23
630783,0.8523400498546538,85.23
630828,0.8523400498546538,85.23
630777,0.8523400498546538,85.23
648139,0.8523400498546538,85.23
587395,0.8523400498546538,85.23
587392,0.8523400498546538,85.23
587320,0.8523400498546538,85.23
623427,0.8523400498546538,85.23
615932,0.8523400498546538,85.23
645243,0.8523400498546538,85.23
641478,0.8523400498546538,85.23
587348,0.8523400498546538,85.23
587303,0.8523400498546538,85.23
627186,0.8523400498546538,85.23
627039,0.8523400498546538,85.23
627173,0.8523400498546538,85.23
587260,0.8523400498546538,85.23
587308,0.8523400498546538,85.23
627107,0.8523400498546538,85.23
587323,0.8523400498546538,85.23
593850,0.8523400498546538,85.23
598127,0.8523400498546538,85.23
587365,0.8523400498546538,85.23
641212,0.8523400498546538,85.23
587414,0.8523400498546538,85.23
633842,0.8523400498546538,85.23
587261,0.8523400498546538,85.23
646413,0.8523400498546538,85.23
642202,0.8523400498546538,85.23
617515,0.8523400498546538,85.23
620223,0.8523400498546538,85.23
622372,0.8523400498546538,85.23
636884,0.8523400498546538,85.23
584822,0.8523400498546538,85.23
635783,0.8523400498546538,85.23
642307,0.8523400498546538,85.23
639342,0.8523400498546538,85.23
639311,0.8523400498546538,85.23
596478,0.8523400498546538,85.23
594456,0.8523400498546538,85.23
591418,0.8523400498546538,85.23
641481,0.8523400498546538,85.23
643801,0.8523400498546538,85.23
602755,0.8523400498546538,85.23
596069,0.8523400498546538,85.23
587808,0.8521383555458211,85.21
585281,0.8518273599291127,85.18
579833,0.851796316058093,85.18
640364,0.8515251107747499,85.15
612548,0.8512078801865872,85.12
628396,0.8510604523640706,85.11
582206,0.8510098807713083,85.1
579642,0.8508916025374801,85.09
597346,0.8508148522147813,85.08
589518,0.8507901748322274,85.08
639504,0.8507707729856058,85.08
611930,0.8507197742978007,85.07
584531,0.8507197742978007,85.07
584241,0.8504358584098504,85.04
612148,0.8503942169168105,85.04
591717,0.850372402278611,85.04
588271,0.8502745527716603,85.03
639298,0.8500443814254267,85.0
597178,0.8498828942875775,84.99
599852,0.8498253996386822,84.98
660562,0.8497231784989009,84.97
630510,0.8490246596956459,84.9
598309,0.8488381234247404,84.88
583435,0.8487710302533327,84.88
650012,0.8487208733658295,84.87
654173,0.8486144538944064,84.86
630751,0.8480663665183011,84.81
605767,0.8480481037438204,84.8
622285,0.8479725163881328,84.8
598319,0.8476898331067939,84.77
626413,0.8476111528635741,84.76
590711,0.8474223238453948,84.74
650389,0.8473070431289706,84.73
587986,0.8472254375475053,84.72
592589,0.8466735528465087,84.67
609397,0.8465119808480397,84.65
659364,0.846112704953364,84.61
594407,0.845792410751447,84.58
641025,0.8456158096248004,84.56
598323,0.8456081140283316,84.56
649378,0.8455164068231105,84.55
583233,0.8454141793273732,84.54
635654,0.8450291407661659,84.5
630367,0.8448416621036023,84.48
651541,0.8447443879888289,84.47
613697,0.8445809170010627,84.46
627307,0.8443993165174891,84.44
598914,0.8442794069696333,84.43
609437,0.844022278367517,84.4
627610,0.8439541266233352,84.4
598246,0.8437182366439312,84.37
644763,0.843653072411173,84.37
613210,0.8436361248902858,84.36
615453,0.8433013088216942,84.33
640120,0.8432913158869413,84.33
601448,0.8432876377848975,84.33
597438,0.8431205795173438,84.31
641250,0.8426446603555985,84.26
639320,0.8425916146085578,84.26
590107,0.8424917428216648,84.25
640652,0.8420512093242036,84.21
586394,0.8417798900757915,84.18
613689,0.8416350240085462,84.16
598792,0.8415203923697011,84.15
634850,0.8413922086098109,84.14
641173,0.841104717772258,84.11
608709,0.841002633051525,84.1
650319,0.8404001272105863,84.04
582244,0.8403461640264044,84.03
620429,0.8403081509145168,84.03
646412,0.8399827555801259,84.0
594447,0.8399426583542982,83.99
612603,0.839212683260654,83.92
626976,0.8384143669837975,83.84
636722,0.8379145596553083,83.79
589340,0.8377354401526629,83.77
657379,0.8375184157832839,83.75
589006,0.8366905412225543,83.67
645370,0.8365431950352039,83.65
632196,0.8362193847965217,83.62
634847,0.8360557484739032,83.61
583135,0.8358995309008354,83.59
640453,0.835854344120188,83.59
596002,0.8357409159201371,83.57
608284,0.8353850240537709,83.54
640957,0.8353777906139359,83.54
614324,0.8350952803772739,83.51
591837,0.8347918365524619,83.48
631243,0.834702208860615,83.47
642098,0.8346485480837456,83.46
585697,0.8345487571766318,83.45
619151,0.8342422767044989,83.42
582875,0.8338085967002169,83.38
600887,0.8334672574850011,83.35
617871,0.8332044965769059,83.32
610574,0.8327716112311188,83.28
587422,0.8327181645401276,83.27
634669,0.8327181645401276,83.27
628478,0.8327181645401276,83.27
587384,0.8327181645401276,83.27
615013,0.8327181645401276,83.27
593929,0.8327181645401276,83.27
626860,0.8325863473311051,83.26
637187,0.8325596814128098,83.26
582872,0.832232312514594,83.22
585892,0.8319007660876901,83.19
607640,0.8318924733634578,83.19
615827,0.8316071214109975,83.16
613858,0.831417694058212,83.14
581942,0.831417694058212,83.14
592959,0.831417694058212,83.14
601070,0.8311880268300694,83.12
633027,0.8310393374946354,83.1
619537,0.8310040308676877,83.1
603997,0.8308687669133512,83.09
606548,0.830740398521259,83.07
622400,0.8303999210826588,83.04
613684,0.8303010532798634,83.03
603052,0.8301979359729381,83.02
655122,0.8301674739344189,83.02
643053,0.8299532997930698,83.0
615687,0.829811965202746,82.98
586343,0.8297649562171983,82.98
622517,0.8297549625561461,82.98
600505,0.8293693598958256,82.94
616614,0.8289026828921419,82.89
580126,0.8287591846060735,82.88
616576,0.8286539406693038,82.87
598455,0.8286479703378028,82.86
636192,0.8283236135905637,82.83
616923,0.8281606884303883,82.82
607929,0.8281364465177394,82.81
602118,0.828100085495905,82.81
622052,0.8279335069490005,82.79
634217,0.8278711386945145,82.79
615616,0.8277205699511747,82.77
624594,0.8277193745675586,82.77
603080,0.827692406566377,82.77
652948,0.8275233726763099,82.75
599501,0.8273457063167821,82.73
580158,0.8273202103606325,82.73
611536,0.8272647935723485,82.73
615309,0.8271276930473197,82.71
580870,0.8266820004186713,82.67
619098,0.8262379830600503,82.62
617223,0.8261338209198283,82.61
606410,0.8260977374615813,82.61
637929,0.8258221627851698,82.58
585392,0.825783711202135,82.58
579869,0.8256866245627473,82.57
600768,0.8253620798778152,82.54
591071,0.8252510325368541,82.53
639204,0.8252283581892669,82.52
641576,0.8250870148363485,82.51
600156,0.825060129606975,82.51
618288,0.8248521963655825,82.49
643789,0.8247782127287048,82.48
587247,0.8244922351109425,82.45
605755,0.8243307228020696,82.43
632608,0.8241475599358635,82.41
594961,0.8241118826505217,82.41
611144,0.8241008239260056,82.41
638526,0.8240225232797916,82.4
637638,0.8239583739342271,82.4
646001,0.8238357558317316,82.38
583741,0.8237006498447033,82.37
622478,0.8235236181769766,82.35
651722,0.8234713259892714,82.35
637159,0.8231197456541439,82.31
609244,0.8229828641453649,82.3
611351,0.822923931198661,82.29
653120,0.8227161391712053,82.27
579808,0.8223856806042952,82.24
621352,0.8223195068290556,82.23
607532,0.8223008078263513,82.23
635575,0.8221931911609681,82.22
590716,0.8219322939550432,82.19
612968,0.8217199488733856,82.17
635362,0.8216186500013519,82.16
581797,0.8214615782418072,82.15
608583,0.8214147021941407,82.14
595962,0.8213864349434535,82.14
592785,0.8211094347637661,82.11
639056,0.8210756453157755,82.11
639121,0.820957895897639,82.1
596064,0.8206195263381122,82.06
636899,0.820385914041638,82.04
653261,0.8203469541988287,82.03
586758,0.8203374909972349,82.03
588802,0.8203218828354522,82.03
641959,0.8200855212831653,82.01
580575,0.8200776220523815,82.01
605849,0.820033237957795,82.0
658627,0.8199276891948354,81.99
616626,0.8197391728132708,81.97
597017,0.8196231496970491,81.96
619003,0.8191201237968354,81.91
601434,0.8190846883919721,81.91
582571,0.8190679708037749,81.91
582488,0.8188036574420106,81.88
603166,0.8187564957094492,81.88
642146,0.8187120571742905,81.87
579992,0.8182110322480983,81.82
637500,0.8179099510587331,81.79
630740,0.8177854292317138,81.78
646207,0.817687631178539,81.77
641905,0.8175694099131227,81.76
590238,0.8173145609749392,81.73
639104,0.8165207784875446,81.65
614911,0.8164428889824249,81.64
597116,0.8164372783250107,81.64
623455,0.8162909081373712,81.63
602685,0.8155681656757161,81.56
595167,0.8154403242046481,81.54
580221,0.8153307496156775,81.53
615125,0.8151661696457838,81.52
659704,0.8150888194735316,81.51
608106,0.8147131027271213,81.47
598572,0.8145276327211511,81.45
627214,0.8144493782962424,81.44
629364,0.8144395525118273,81.44
584906,0.8142431977469663,81.42
582619,0.8141978317822918,81.42
641037,0.8141624520889711,81.42
585643,0.8138989882924806,81.39
647404,0.8135241530874596,81.35
629511,0.813433319619225,81.34
636930,0.813433319619225,81.34
637759,0.813433319619225,81.34
621205,0.813433319619225,81.34
616002,0.813433319619225,81.34
648813,0.813433319619225,81.34
639282,0.813433319619225,81.34
639297,0.813433319619225,81.34
650311,0.813433319619225,81.34
647212,0.8131998999117867,81.32
609708,0.8130494877652812,81.3
626799,0.8126661751124605,81.27
625984,0.8125023035257248,81.25
655352,0.8123433156274472,81.23
631864,0.8121762357996442,81.22
621514,0.8121147329729149,81.21
641850,0.8120363104951253,81.2
609576,0.8119400206626574,81.19
642394,0.8118906158842809,81.19
613660,0.8118906158842809,81.19
621269,0.8117887997140403,81.18
629118,0.8116708275487305,81.17
639583,0.8112416291860185,81.12
591651,0.8109184230952448,81.09
601960,0.8108675470758928,81.09
610511,0.8108675470758928,81.09
631597,0.8108675470758928,81.09
631653,0.8108675470758928,81.09
615038,0.8108675470758928,81.09
594108,0.8108675470758928,81.09
622145,0.8108675470758928,81.09
658243,0.8108675470758928,81.09
626216,0.8108675470758928,81.09
587341,0.8108675470758928,81.09
587258,0.8108675470758928,81.09
603586,0.8108675470758928,81.09
592289,0.8108675470758928,81.09
651934,0.8108675470758928,81.09
597943,0.8108675470758928,81.09
597142,0.8106702698733994,81.07
595952,0.8106700920824756,81.07
660410,0.8104794168982872,81.05
612345,0.8104518880827368,81.05
593990,0.8104343889045678,81.04
644080,0.8103042920564594,81.03
612618,0.8101900834837965,81.02
645640,0.8101107417162748,81.01
640385,0.8095383613426667,80.95
583285,0.8093588306720986,80.94
590281,0.8087916344889076,80.88
598202,0.8087524020830948,80.88
608261,0.8084357983073909,80.84
611658,0.8082454181419095,80.82
623497,0.8076791977167899,80.77
619044,0.8076605508740482,80.77
601102,0.8075574059552564,80.76
582133,0.8074074161228801,80.74
583104,0.8074074161228801,80.74
580465,0.8074074161228801,80.74
579786,0.8074074161228801,80.74
582936,0.8074074161228801,80.74
585927,0.8072670368685063,80.73
640459,0.8071660610775205,80.72
648670,0.8065447345218537,80.65
646504,0.806233156273295,80.62
628462,0.8058604042013555,80.59
646388,0.8058046975624134,80.58
584335,0.8056997922055141,80.57
645377,0.8056694858003183,80.57
595645,0.8048550431646364,80.49
642177,0.804568372433946,80.46
579564,0.8044155148223513,80.44
606850,0.8039531655692372,80.4
650511,0.8037914950669349,80.38
628209,0.8036455472612398,80.36
584327,0.8034483237298331,80.34
644295,0.8034145344523332,80.34
626815,0.8033483235186789,80.33
636766,0.8029386459738387,80.29
585403,0.8029006579753292,80.29
585167,0.8023593620975314,80.24
613016,0.8020945278422857,80.21
600072,0.8019820742485986,80.2
581232,0.801924641797957,80.19
589594,0.8018908541821415,80.19
611790,0.8017479876102891,80.17
598110,0.8017237706702223,80.17
616261,0.8016760784401048,80.17
622295,0.8016296542453845,80.16
601563,0.8012812619086348,80.13
580662,0.8011470945582614,80.11
587777,0.8008605515681949,80.09
646453,0.8005456756349056,80.05
615679,0.8003251653896689,80.03
608164,0.8002585190722578,80.03
585023,0.8001977012650677,80.02
588124,0.7998657433342333,79.99
587404,0.7998494800607574,79.98
602358,0.7987716170312557,79.88
652681,0.798737994125039,79.87
637854,0.7985126863547981,79.85
583421,0.7983557969753635,79.84
595797,0.798183249088818,79.82
616493,0.7981187271738812,79.81
633646,0.7981067191001423,79.81
585751,0.7980883236008772,79.81
589192,0.7978569124520959,79.79
587928,0.7978332151081969,79.78
633744,0.7975786957659904,79.76
656715,0.7970034198672209,79.7
580133,0.7968720544626136,79.69
648231,0.7967631857382991,79.68
640391,0.7967321506443366,79.67
642145,0.7966387274279237,79.66
643496,0.7966171901290195,79.66
599573,0.79653167944456,79.65
632178,0.7964333997316879,79.64
617495,0.796338620809386,79.63
613917,0.796338620809386,79.63
619090,0.796312787653304,79.63
591909,0.7959595880586624,79.6
616572,0.7958251611537416,79.58
598109,0.7955334580261421,79.55
637184,0.7954053109383964,79.54
622204,0.7949453596133504,79.49
592201,0.7947229155457912,79.47
587378,0.7940936277222953,79.41
612731,0.7939114743917346,79.39
618401,0.7938299906287009,79.38
638390,0.7937487430175046,79.37
648681,0.7937487430175046,79.37
629582,0.79351079007834,79.35
597388,0.7935031360929715,79.35
620792,0.7934819394428214,79.35
583025,0.7933519583706201,79.34
600219,0.7932131378280723,79.32
588264,0.7930554246006958,79.31
579767,0.7929674407941519,79.3
600736,0.792489853714563,79.25
582504,0.7923026231033931,79.23
590608,0.7921971722776976,79.22
582846,0.7921061441227711,79.21
630627,0.791872381278604,79.19
617576,0.7914633501684171,79.15
610717,0.7914474420414477,79.14
598518,0.7914188236607324,79.14
596805,0.7912606545410062,79.13
630661,0.7911708559602245,79.12
585872,0.7910074068986681,79.1
610077,0.7909519401671034,79.1
611410,0.7907062645404229,79.07
616183,0.7905725276784057,79.06
582554,0.7905591825570226,79.06
593063,0.7905478193483979,79.05
612288,0.7905427914334967,79.05
628273,0.7903713115107227,79.04
649404,0.79031825078973,79.03
608544,0.7899885875907708,79.0
595970,0.7896422886789132,78.96
584037,0.7893820132984897,78.94
595137,0.7893614539546296,78.94
660471,0.7889900879293475,78.9
609761,0.7886223061674322,78.86
608537,0.7885332022185151,78.85
590668,0.7884169164889209,78.84
601543,0.7876492657173858,78.76
603178,0.7874978233380739,78.75
588794,0.7874237992232263,78.74
588844,0.7873561712335673,78.74
608100,0.7872712228853732,78.73
626971,0.7872252158742002,78.72
583528,0.7870637563593383,78.71
599600,0.786927291916358,78.69
644076,0.7863543391817079,78.64
588605,0.786091668836243,78.61
602406,0.7860645199355297,78.61
627585,0.7859523566109688,78.6
591831,0.7857455180221262,78.57
632629,0.7856786954361203,78.57
592408,0.7852590222886774,78.53
580449,0.785229811099193,78.52
634664,0.7850268745051724,78.5
598556,0.7849451268335681,78.49
587309,0.7849436019082879,78.49
615906,0.7849207909606586,78.49
588458,0.7846602789967964,78.47
605606,0.7845970008847901,78.46
616514,0.7842086955242581,78.42
599270,0.7841894689059704,78.42
613655,0.7841838773787211,78.42
604359,0.7840913735001502,78.41
624114,0.7838465947633672,78.38
616149,0.7837943429817456,78.38
582151,0.7835560149310982,78.36
584481,0.7835560149310982,78.36
603000,0.7829120070220913,78.29
616661,0.7828259335931721,78.28
597909,0.7826729522307246,78.27
611181,0.7824546139020435,78.25
624169,0.7822657669300864,78.23
622534,0.7816882543831979,78.17
612050,0.7816484240148451,78.16
628413,0.7815801451104436,78.16
598207,0.7810127087591275,78.1
601813,0.7805833254755704,78.06
610385,0.780550956493659,78.06
623925,0.780253008187063,78.03
626805,0.7801709669844824,78.02
580188,0.7800955030666964,78.01
603687,0.7792539485151805,77.93
593795,0.7792422614488315,77.92
619437,0.7788471591640718,77.88
628578,0.778844023284813,77.88
611386,0.7785489001177945,77.85
649186,0.7784115488538775,77.84
645887,0.7783726570090524,77.84
629593,0.7783056152350952,77.83
598391,0.7781048183484257,77.81
644130,0.7780782028085353,77.81
612020,0.7780215572131138,77.8
619119,0.7778120679875999,77.78
617368,0.7777927027296426,77.78
633912,0.7776962758405999,77.77
627012,0.7775898696109002,77.76
595450,0.7775558956368596,77.76
599515,0.776915642242399,77.69
583931,0.7768379099272305,77.68
592505,0.7767681723781309,77.68
610165,0.7760288526488089,77.6
636515,0.7759723671160771,77.6
636273,0.7754624730712906,77.55
627210,0.7753001644046106,77.53
604412,0.775240067457685,77.52
613459,0.7752045901414248,77.52
616567,0.7751969203034442,77.52
598756,0.7750143427051837,77.5
590200,0.7749916301928915,77.5
602684,0.7747767787774971,77.48
580323,0.7747198444979599,77.47
599724,0.7746206092413798,77.46
624715,0.7745358960148894,77.45
611355,0.7745325025395939,77.45
628963,0.774390857909486,77.44
610000,0.7743314714426539,77.43
619884,0.7739578040584465,77.4
590341,0.7737570528928223,77.38
607639,0.7734019309740602,77.34
612152,0.77328646180546,77.33
638412,0.7732293402525833,77.32
619314,0.7731262635590186,77.31
615877,0.7730991771096062,77.31
595473,0.7726905047008792,77.27
613129,0.7726858752746553,77.27
582154,0.7726703269889964,77.27
636317,0.7724605757951496,77.25
617975,0.7724251409866871,77.24
648638,0.7724158197840576,77.24
638321,0.7724158197840576,77.24
583981,0.7724142945041208,77.24
586443,0.7720627131800337,77.21
609372,0.7718524619776079,77.19
587903,0.771722765964138,77.17
620155,0.771172251579128,77.12
625275,0.77114110345386,77.11
606661,0.7711077804927002,77.11
639296,0.7708008577757991,77.08
607774,0.7706360875723001,77.06
650278,0.7705211430876278,77.05
595151,0.7696513640499919,76.97
592405,0.7695125482505091,76.95
627877,0.7695048444617718,76.95
585071,0.7694604096322768,76.95
582152,0.7694510994979173,76.95
615425,0.7694403273354509,76.94
611029,0.7691734749137111,76.92
626775,0.7691734749137111,76.92
615429,0.7688855266086427,76.89
636677,0.7687997412565942,76.88
616844,0.7687280767170387,76.87
657731,0.7686242709912892,76.86
641097,0.7685141191941061,76.85
580232,0.7684806635858348,76.85
628982,0.7682123871679921,76.82
592530,0.767867783602163,76.79
597458,0.7675810906886528,76.76
606502,0.767573192679789,76.76
592354,0.7675522229809574,76.76
619366,0.767348809157151,76.73
613352,0.7672835934596479,76.73
584897,0.7672227528902537,76.72
587495,0.767002475362143,76.7
634728,0.7669791949075593,76.7
604872,0.7669200831865954,76.69
627539,0.7661511479718074,76.62
628499,0.7661511479718074,76.62
615948,0.7661511479718074,76.62
615645,0.765909524492241,76.59
606653,0.7659004150774614,76.59
625892,0.7656569787037016,76.57
659705,0.7654937258637063,76.55
586308,0.765484781683753,76.55
591013,0.7654418445843753,76.54
602259,0.7642469247544783,76.42
644862,0.7640330316536783,76.4
602415,0.7633945827195224,76.34
599500,0.7632003886948229,76.32
616035,0.7630635557745187,76.31
620376,0.7630437231267346,76.3
647851,0.7630437231267346,76.3
613688,0.7629957759413037,76.3
607470,0.7628654814280035,76.29
637766,0.7628368428885572,76.28
619894,0.7626238399669294,76.26
606053,0.7624858665780397,76.25
608436,0.7624048471277032,76.24
616732,0.7623787433936726,76.24
617003,0.7623784509007384,76.24
579889,0.7621578108683728,76.22
589146,0.7617516239752086,76.18
604585,0.7616401517117254,76.16
643219,0.7614421134259006,76.14
593504,0.7611766526179667,76.12
613975,0.7611225861972738,76.11
610663,0.76091296907127,76.09
645131,0.7607602736007348,76.08
600713,0.7606359604706011,76.06
627970,0.7602855240095339,76.03
587586,0.7594629867863686,75.95
625063,0.7592200001263557,75.92
599482,0.7590051501532764,75.9
630339,0.7588949259683085,75.89
643276,0.7583164601969207,75.83
634057,0.7573602266737168,75.74
619234,0.7572900847770777,75.73
583811,0.7570878663941117,75.71
653017,0.7565387940526944,75.65
611733,0.7562205153613553,75.62
612605,0.7560751507473459,75.61
584528,0.7559187504879905,75.59
609859,0.7556331927899597,75.56
637936,0.7556100763795317,75.56
591675,0.755590015482643,75.56
594596,0.7554755964517919,75.55
589157,0.7554056203397074,75.54
600395,0.7550405840293564,75.5
611207,0.7547795871253125,75.48
601512,0.7546694208977177,75.47
643998,0.7546369247573509,75.46
587979,0.7543106950390601,75.43
654189,0.7540578640857619,75.41
591622,0.753689447086966,75.37
586870,0.7536787865638915,75.37
630773,0.7536179008011532,75.36
590845,0.753430869835995,75.34
634094,0.7533769010324463,75.34
615193,0.7533260681738111,75.33
640040,0.7532539255184629,75.33
591718,0.7531692037906111,75.32
634029,0.7528042598442399,75.28
637927,0.7527110151402343,75.27
625600,0.7527099901958276,75.27
589488,0.7527008704037211,75.27
604692,0.7525344485562252,75.25
593083,0.7520527943147927,75.21
651930,0.751912904813921,75.19
593953,0.7516222947282403,75.16
639722,0.7515069767354399,75.15
609266,0.7513200046680608,75.13
630331,0.7511641550024984,75.12
608246,0.7510740211328647,75.11
589010,0.7507562262987969,75.08
603270,0.7504329001187526,75.04
621209,0.7502302594481699,75.02
591460,0.7501929327662737,75.02
637023,0.7501929327662737,75.02
588753,0.7501929327662737,75.02
606383,0.7501929327662737,75.02
602442,0.7500615642036436,75.01
618267,0.7500426098073996,75.0
620420,0.7500040534693317,75.0
643282,0.749912656451387,74.99
582333,0.7497155472089776,74.97
613383,0.7492893944202758,74.93
626475,0.7490264008754397,74.9
585709,0.7481849044582844,74.82
648191,0.7479285082641186,74.79
605254,0.7477451040156425,74.77
650918,0.7476422419430382,74.76
611048,0.7472425360757948,74.72
607689,0.7467630061875072,74.68
630168,0.7462653860162749,74.63
596376,0.7453447939750614,74.53
644087,0.7452087250886116,74.52
617432,0.745062872253433,74.51
605432,0.7447162090829627,74.47
602744,0.7441182312182908,74.41
611055,0.7440507026820896,74.41
649773,0.7439912038017632,74.4
613070,0.74355593671129,74.36
613707,0.7430882023532994,74.31
585440,0.7429574780448162,74.3
629449,0.7419585150030901,74.2
610473,0.7415886897571861,74.16
586148,0.7412434305966695,74.12
609130,0.7409343838143083,74.09
596953,0.740809556348854,74.08
604363,0.7407748775080558,74.08
631641,0.7403996764330809,74.04
656483,0.7399508506598736,74.0
623398,0.7396997366570153,73.97
586542,0.7396887496888173,73.97
591797,0.7389029846184098,73.89
608677,0.7388897251101598,73.89
594769,0.7381600740671064,73.82
602465,0.7381073714497991,73.81
590780,0.7379335495794681,73.79
641093,0.7375370531246076,73.75
582448,0.7370352316809887,73.7
638121,0.7367949000231352,73.68
618650,0.7365240385991083,73.65
594366,0.7364266638465622,73.64
621566,0.7359957383869902,73.6
643277,0.7356312280301255,73.56
582833,0.7353045117929751,73.53
630727,0.7352460331459314,73.52
588255,0.735223609620861,73.52
619919,0.7349064828060368,73.49
586678,0.7340811651070392,73.41
600261,0.733761149808107,73.38
589048,0.7336140337748028,73.36
592345,0.7331230197834998,73.31
638503,0.7329235830912397,73.29
594531,0.7325532049755781,73.26
639455,0.7314321713860841,73.14
654027,0.7297003394881073,72.97
614480,0.7295350738458352,72.95
614482,0.7294984978080168,72.95
621471,0.7294984978080168,72.95
614475,0.7294984978080168,72.95
627354,0.7294984978080168,72.95
616068,0.7294984978080168,72.95
589351,0.7289778291798229,72.9
588222,0.7289778291798229,72.9
605156,0.7288124955149782,72.88
645875,0.7285906761514067,72.86
620326,0.7281087143078178,72.81
581862,0.7280338988397593,72.8
595801,0.7271906282909032,72.72
591937,0.7263498042018605,72.63
634627,0.7255579391989836,72.56
614238,0.7254131759555358,72.54
583111,0.7253249101527415,72.53
600148,0.7251459354107436,72.51
630390,0.7244305619645753,72.44
640714,0.7238408016260234,72.38
624438,0.7231932251012989,72.32
609847,0.722352029064698,72.24
626301,0.7223460836668826,72.23
639449,0.7222434592867971,72.22
592704,0.7221994800607914,72.22
601815,0.7221994800607914,72.22
604185,0.7221994800607914,72.22
592518,0.7221994800607914,72.22
589238,0.7221994800607914,72.22
604114,0.7221994800607914,72.22
609383,0.7221994800607914,72.22
643461,0.7221994800607914,72.22
608370,0.7221994800607914,72.22
608371,0.7221994800607914,72.22
591705,0.7221994800607914,72.22
587781,0.7221994800607914,72.22
596128,0.7221994800607914,72.22
629520,0.7221994800607914,72.22
590805,0.7221994800607914,72.22
590686,0.7221994800607914,72.22
590690,0.7221994800607914,72.22
603938,0.7221994800607914,72.22
587314,0.7221994800607914,72.22
604170,0.7221994800607914,72.22
634298,0.7221994800607914,72.22
634271,0.7221994800607914,72.22
591928,0.7221994800607914,72.22
591933,0.7221994800607914,72.22
643106,0.7221994800607914,72.22
586254,0.7221994800607914,72.22
595902,0.7221994800607914,72.22
620177,0.7221994800607914,72.22
621126,0.7221994800607914,72.22
601745,0.7221994800607914,72.22
651993,0.7221994800607914,72.22
611552,0.7221994800607914,72.22
589546,0.7221994800607914,72.22
606981,0.7221994800607914,72.22
591968,0.7221994800607914,72.22
614082,0.7221994800607914,72.22
593058,0.7221994800607914,72.22
622851,0.7221994800607914,72.22
611380,0.7221994800607914,72.22
623484,0.7221994800607914,72.22
614292,0.7221994800607914,72.22
590614,0.7221994800607914,72.22
603315,0.7221994800607914,72.22
607476,0.7221994800607914,72.22
611257,0.7221994800607914,72.22
623851,0.7221994800607914,72.22
611316,0.7221994800607914,72.22
633862,0.7221994800607914,72.22
625793,0.7221994800607914,72.22
637345,0.7221994800607914,72.22
617610,0.7221994800607914,72.22
637866,0.7221994800607914,72.22
616349,0.7221994800607914,72.22
648834,0.7221994800607914,72.22
611150,0.7221994800607914,72.22
611103,0.7221994800607914,72.22
626872,0.7221994800607914,72.22
626738,0.7221994800607914,72.22
617259,0.7221994800607914,72.22
620260,0.7221994800607914,72.22
595949,0.7221994800607914,72.22
620474,0.7221994800607914,72.22
598510,0.7221994800607914,72.22
642069,0.7221994800607914,72.22
610172,0.7221994800607914,72.22
610131,0.7221994800607914,72.22
640572,0.7221994800607914,72.22
598614,0.7221994800607914,72.22
607673,0.7221994800607914,72.22
626497,0.7221994800607914,72.22
600646,0.7221994800607914,72.22
600755,0.7221994800607914,72.22
643891,0.7221994800607914,72.22
647701,0.7221994800607914,72.22
622097,0.7221994800607914,72.22
602412,0.7221994800607914,72.22
637210,0.7221994800607914,72.22
646456,0.7221994800607914,72.22
639564,0.7221994800607914,72.22
639547,0.7221994800607914,72.22
586393,0.7221994800607914,72.22
639530,0.7221994800607914,72.22
639509,0.7221994800607914,72.22
591549,0.7221994800607914,72.22
588921,0.7221994800607914,72.22
627505,0.7221994800607914,72.22
632942,0.7221994800607914,72.22
627284,0.7221994800607914,72.22
633166,0.7221994800607914,72.22
638149,0.7221994800607914,72.22
616591,0.7221994800607914,72.22
621337,0.7221994800607914,72.22
635822,0.7221994800607914,72.22
612000,0.7221994800607914,72.22
596785,0.7221994800607914,72.22
639249,0.7221994800607914,72.22
616143,0.7221994800607914,72.22
632851,0.7221994800607914,72.22
598002,0.7221994800607914,72.22
597963,0.7221994800607914,72.22
597252,0.7221994800607914,72.22
628220,0.7221994800607914,72.22
597298,0.7221994800607914,72.22
609858,0.7221994800607914,72.22
588185,0.7221994800607914,72.22
586414,0.7221994800607914,72.22
619799,0.7221994800607914,72.22
619629,0.7221994800607914,72.22
641129,0.7221994800607914,72.22
596270,0.7221994800607914,72.22
606337,0.7221994800607914,72.22
641106,0.7221994800607914,72.22
601038,0.7221994800607914,72.22
601052,0.7221994800607914,72.22
595243,0.7221994800607914,72.22
629610,0.7221994800607914,72.22
631489,0.7221994800607914,72.22
629222,0.7221994800607914,72.22
632017,0.7221994800607914,72.22
595776,0.7221994800607914,72.22
595656,0.7221994800607914,72.22
630437,0.7221994800607914,72.22
631411,0.7221994800607914,72.22
